id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
2782,Teresa,Krawczyk,Mazowieckie,Gdańsk,qbkicjgsztfblqezcdhcjskog2782,ndievztqvmnee2782,33,5,9389
2783,Filip,Krawczyk,Podlaskie,Warszawa,yhsldlxwtovbxihcfvjxkqdun2783,zxvomccrskqhb2783,68,3,410
2784,Katarzyna,Kaczmarek,Kujawsko-Pomorskie,Poznań,jmcgjkfjtpdfzpzyephsqktco2784,wzsqsfsgxkpzy2784,43,4,216
2785,Henryk,Wiśniewski,Małopolskie,Lublin,gevsmfbxzagkrwqnhxhwaspkc2785,tahhrbbhhyyab2785,58,4,327
2786,Celina,Kwiatkowski,Podkarpackie,Poznań,xejosrzijszwicpuswwvzcirh2786,mcohltxvtngey2786,57,5,43
2787,Małgorzata,Adamczyk,Podkarpackie,Warszawa,mlijjgihznrzvwcuqcjxwpulx2787,qtoaikfvxwemn2787,53,1,4
2788,Szymon,Zając,Opolskie,Lublin,dgbbqrzfnxesmvdqerjytircu2788,qietoggtiytqc2788,69,5,152
2789,Beata,Lewandowski,Łódzkie,Warszawa,awdarfruenufxgxzfgizjieuc2789,dxlshvbolzjhm2789,74,3,113
2790,Paweł,Lewandowski,Opolskie,Gdańsk,anuhbbcykrtijlomrlbbrslru2790,fxztlcusmdffn2790,44,1,413
2791,Norbert,Kamiński,Opolskie,Łódź,qizaqoonnzdbkytbvfejzemil2791,vqdhrnqgcnsus2791,33,4,337
2792,Teresa,Nowak,Podlaskie,Katowice,qzpwfsuwqtpcogfnhencinrob2792,umvjccgfskvai2792,66,3,335
2793,Beata,Krawczyk,Opolskie,Poznań,qejgwjfxhnqpsfpfrhbnjxkos2793,nmgehenmdehai2793,20,1,407
2794,Ewa,Szymański,Kujawsko-Pomorskie,Lublin,pspaiemfkvfxpdnmesjgsihvz2794,kehouqojoztbz2794,29,1,65
2795,Norbert,Wójcik,Podkarpackie,Bydgoszcz,codncutanrmfdmumvpdnyutjg2795,doqutkjfpgssu2795,35,4,438
2796,Aleksander,Lewandowski,Kujawsko-Pomorskie,Wrocław,hlcghjdssthcwazpcqeoxxpzm2796,cblubccxqgvih2796,35,3,84
2797,Oliwia,Nowakowski,Kujawsko-Pomorskie,Gdańsk,jjbbtwfssfsgxnqyatexwwybl2797,esmotcumxrxtn2797,53,4,208
2798,Szymon,Kaczor,Lubuskie,Poznań,qpcnzrgvybykidqxfwbsqbdtx2798,tjmuytburvsnd2798,48,4,490
2799,Grzegorz,Nowak,Podkarpackie,Gdańsk,zmamaplrcorywrkxszkaesngm2799,ydxvlqpeqlqxi2799,77,3,306
2800,Grzegorz,Nowak,Opolskie,Łódź,hbzpnxgaccaxfvubbrbrwxbfy2800,xtspmbrxwgrbc2800,41,4,1733
2801,Edward,Lewandowski,Lubuskie,Szczecin,twvdvqinvyxcwgzcuxvbfqjsl2801,tzrqnpdnktgqv2801,62,1,20
2802,Agnieszka,Grabowski,Podkarpackie,Katowice,atmqxhiuirxvmptuzjsgfcgfz2802,bcxozjsjkmppk2802,22,2,88
2803,Czesław,Szymański,Kujawsko-Pomorskie,Wrocław,ijwibhjfjlbogvlnfkumgamlz2803,lmtgogndzqtdf2803,22,4,440
2804,Zofia,Kaczor,Lubuskie,Bydgoszcz,lleuajtzuhjsjppfngabipmdg2804,fvqgkzmgrhdvg2804,32,1,297
2805,Teresa,Kowalski,Podkarpackie,Kraków,jdyddidoqtlphfznfkjyibybq2805,uzwminpnczacy2805,32,5,65
2806,Edward,Woźniak,Lubuskie,Poznań,lpmkxktckjecfwhumdxgzxfcj2806,aebkjavizxlki2806,49,4,137
2807,Zofia,Piotrowski,Lubuskie,Katowice,cubcsrgdnmhabkeqkdykknmyg2807,btgzcouvrycru2807,71,5,378
2808,Filip,Dziedzic,Małopolskie,Wrocław,eedvrxaxlmntegfdbdlbuhoxb2808,fcukpgjxtyuyg2808,64,1,4405
2809,Ewa,Michalak,Podlaskie,Wrocław,edjwqosamrymevbiriyzesvbs2809,yxjnkepjycvnj2809,26,5,97
2810,Czesław,Dziedzic,Łódzkie,Poznań,mdpeorwfpkfeoyyjdpenufzgb2810,niimmbehlzbyr2810,36,4,41
2811,Urszula,Nowakowski,Kujawsko-Pomorskie,Wrocław,zxybraaxytseuumsrzjzzsqat2811,adcwcdfdtgrqn2811,77,4,148
2812,Zofia,Krawczyk,Łódzkie,Wrocław,tmvfkwyexgtbrbjkajicxstrz2812,jqrfuudmmzels2812,22,3,264
2813,Ewa,Wiśniewski,Łódzkie,Bydgoszcz,qclkklemtxpnmpvxiyoxzvncv2813,mggbaujewtdgx2813,30,4,7693
2814,Norbert,Wiśniewski,Lubuskie,Poznań,tjyskjxxujhaebzqhqwqttjbs2814,ftszjitshuiyu2814,73,3,328
2815,Ewa,Zawadzki,Dolnośląskie,Łódź,gwzymwfrgmrumsjstgfptdcsi2815,kcqgddkbfvnpw2815,74,1,344
2816,Beata,Kaczor,Lubuskie,Bydgoszcz,jivyzwbmkyelvfnaclnekawky2816,qkkdqjklrkufr2816,22,1,5169
2817,Filip,Grabowski,Podkarpackie,Wrocław,pdneslomfixorsilbxbqkzuat2817,ropljhrkabsbe2817,23,1,451
2818,Jacek,Grabowski,Kujawsko-Pomorskie,Bydgoszcz,acibkhrtaxtzsmerxuyqrlkcd2818,vggaybvuygawr2818,33,1,159
2819,Celina,Michalak,Lubelskie,Poznań,vojfrodtnywybrwqwgjpwjpwj2819,jezdijwkfbnqs2819,80,5,300
2820,Róża,Kamiński,Kujawsko-Pomorskie,Łódź,tlxhpaboukbjwzaftrznlgndf2820,urujokpxgtdtw2820,49,1,35
2821,Henryk,Wójcik,Dolnośląskie,Lublin,hkhxybgsvdkztkdgylnjwevix2821,uikfnbgtddzkg2821,29,1,238
2822,Dariusz,Dudek,Podkarpackie,Wrocław,sjjblaxwnkfamvudpfuavgxsk2822,rskumwmrtrbio2822,52,2,272
2823,Jacek,Wiśniewski,Opolskie,Poznań,cmyzvhkwaxmxxefakkxdgdfqt2823,ykbfbfnmmasgq2823,59,3,458
2824,Paweł,Lewandowski,Podlaskie,Poznań,dgndrktvwhtryqhmtkggjmbqi2824,wierfvaiagism2824,50,1,350
2825,Ewa,Nowak,Kujawsko-Pomorskie,Poznań,yjuaazqbdbrzhflftenzvqnxb2825,wscfxlinnvtwk2825,54,3,800
2826,Norbert,Michalak,Opolskie,Szczecin,mznnxrtwxpswkelblrxewtugd2826,qpyggqxoebevx2826,31,5,215
2827,Grażyna,Mazur,Opolskie,Bydgoszcz,qdphznbgpvulpdfyvcguminsu2827,lynfxmxoaptee2827,47,4,283
2828,Zofia,Piotrowski,Podkarpackie,Poznań,bnbfqkwuxzuhxplyjzvqjsnxm2828,wodvkrpvrspue2828,32,4,117
2829,Paweł,Mazur,Małopolskie,Wrocław,grdgxmjcyzbwhbuijixuuxhro2829,uaooffserahud2829,25,3,383
2830,Felicja,Zając,Lubuskie,Gdańsk,ryabxpycjolscjljyjxkbpnmo2830,faiksvthrzqfp2830,66,1,9234
2831,Agnieszka,Mazur,Małopolskie,Bydgoszcz,hcqoxkdqcbaldsjescodysmsb2831,wansnqqgwbcut2831,34,1,1740
2832,Małgorzata,Zając,Małopolskie,Lublin,ikgyryyochclfdlddgaoywyof2832,bpeexcosalrly2832,61,1,269
2833,Danuta,Wiśniewski,Opolskie,Poznań,pqvonezayrfcrnytrnjcbjvtn2833,apuixnudcumxf2833,44,3,6675
2834,Celina,Woźniak,Łódzkie,Lublin,hdmublpnshvsgemqldwrurent2834,fkitrwosfjikq2834,78,4,408
2835,Wojciech,Wójcik,Lubuskie,Warszawa,qwmzkqijlcttmebakidfwhboy2835,dprvvllqmdzfn2835,67,5,28
2836,Łukasz,Jabłoński,Małopolskie,Bydgoszcz,rslraynejfapnxhtdwoonydkr2836,hlxwxnaradwfu2836,29,3,296
2837,Edward,Kamiński,Lubuskie,Lublin,xbzkfsvzbedoqshdoekxhuyva2837,asouvzvwqvmxl2837,48,2,6093
2838,Ewa,Wójcik,Małopolskie,Gdańsk,iuwkhusfcvdkopxzeicrxqcqu2838,tlhaxvhwgfajj2838,34,1,9773
2839,Czesław,Dąbrowski,Podlaskie,Bydgoszcz,evswpdwpqezipjwkcdvmmpduq2839,cigzbyyytlzvl2839,36,1,102
2840,Grzegorz,Lewandowski,Lubuskie,Bydgoszcz,uefknglvtkoydesqzkjwffdmb2840,yorausuucgbml2840,78,2,158
2841,Teresa,Dziedzic,Podlaskie,Gdańsk,fhnhxddwfrkwveieeoelnzwgi2841,fwzoxijsozzzq2841,27,1,215
2842,Norbert,Dąbrowski,Podkarpackie,Lublin,aezqxvdlyrrbmnpwavnbwyquj2842,qxeylpptmvlrj2842,24,4,290
2843,Szymon,Michalak,Podkarpackie,Łódź,rzttouvpogssrbczxkczazpaa2843,firlzswwmmeci2843,29,5,6377
2844,Dariusz,Krawczyk,Podkarpackie,Gdańsk,luhccuefiktysdauoilzivcuw2844,phdrxnedlwidf2844,74,5,243
2845,Oliwia,Krawczyk,Małopolskie,Wrocław,ubskfpvymwtqukkwgzycmirgm2845,tieqwizsverag2845,25,2,404
2846,Urszula,Lewandowski,Kujawsko-Pomorskie,Poznań,gjrtxqziduzdtccvjekefsral2846,vvylltxudifmj2846,43,2,281
2847,Edward,Nowakowski,Łódzkie,Szczecin,wklcmymrlvvznyodbkfffrleu2847,uwrccyndmnhnp2847,79,4,136
2848,Norbert,Lewandowski,Lubuskie,Wrocław,nyrejwomvondwhxlovrzjkwse2848,pprjlhrvpgxns2848,65,1,6196
2849,Filip,Kamiński,Lubuskie,Lublin,vfgrkserqgxacotqpofwhsrlg2849,gtimviazxpeop2849,29,1,1536
2850,Edward,Grabowski,Małopolskie,Lublin,tcatsitqatmvwqguzkrrinprd2850,ofkvyshzifekx2850,24,5,140
2851,Zofia,Kwiatkowski,Mazowieckie,Łódź,ilfkgycxxsqznlqoggppetryv2851,uarsremdhsxup2851,60,3,340
2852,Felicja,Kowalski,Kujawsko-Pomorskie,Szczecin,zcirndouqhoshlzecfnkfuzsg2852,siszkmvzxkzmk2852,68,4,15
2853,Beata,Wojciechowski,Małopolskie,Warszawa,mnlbuardnvanzbtsmkyjamlxk2853,fhnhigjtdresc2853,80,3,363
2854,Filip,Adamczyk,Lubuskie,Kraków,gcrganrtvnipmhkwjllohvtwo2854,jdxrsmlwlfhmw2854,43,1,491
2855,Grzegorz,Michalak,Podlaskie,Szczecin,lqcznwnjrykzpsdltofrjtbtp2855,gqfrgomrajpbn2855,23,3,270
2856,Paweł,Nowak,Podlaskie,Gdańsk,fefhuptqddglqpwtrqwbcsrfc2856,ikebuvprzhome2856,78,1,8198
2857,Wojciech,Zawadzki,Opolskie,Gdańsk,fulitinroozodtnrwcgtmhoyk2857,sbxyboyprcxpi2857,73,1,184
2858,Róża,Wójcik,Opolskie,Warszawa,rnkxmpsquvxylpsybowvtvjke2858,wabdufenqqndk2858,70,5,28
2859,Wojciech,Mazur,Opolskie,Szczecin,ipfuunyrzrdqvdadypxintphj2859,upefculeavloj2859,75,4,70
2860,Helena,Kaczor,Kujawsko-Pomorskie,Lublin,tipmyqdociovzkkgbgmfvlfva2860,fvweqcllmzhhi2860,68,1,458
2861,Norbert,Adamczyk,Podkarpackie,Wrocław,kbsdjhpvehifzuxcwcjlpguaf2861,vzdbsacuofusi2861,23,4,6116
2862,Ewa,Kaczmarek,Lubuskie,Kraków,tkdadryiqkcmpkpibleqvflvr2862,emctaofqcozjg2862,31,1,50
2863,Beata,Woźniak,Lubuskie,Łódź,eyhjnsrowupwcrasohtjrnbfe2863,gdflghqhyfacr2863,65,1,4320
2864,Felicja,Zawadzki,Podkarpackie,Gdańsk,ucxkmukdzqnvibcfmjmgkvfui2864,taztsjvqiztif2864,33,4,7394
2865,Norbert,Piotrowski,Lubuskie,Wrocław,dxwfaupctugsvrezcepbvdubo2865,nzxtopuabpbxj2865,30,3,113
2866,Edward,Nowak,Dolnośląskie,Kraków,gqezjnwzgqoymghkpirdsiaox2866,fryatxwqobgmy2866,62,1,187
2867,Szymon,Nowak,Dolnośląskie,Gdańsk,meyfvdeepkyrhaixtfbuzavfc2867,wbonavsixjcae2867,67,1,450
2868,Paweł,Nowakowski,Podkarpackie,Łódź,psyljuhxgdemggzkmcrsulnaw2868,vrisqtkuzykwj2868,48,4,85
2869,Danuta,Adamczyk,Dolnośląskie,Kraków,wbchbeijxlmafhwpzgxgtjjbw2869,znbfsangcnmtb2869,76,5,376
2870,Ewa,Kowalski,Łódzkie,Łódź,jcfxwamzkwaulamrzbeqorzmk2870,cgkgxmxcbijti2870,25,2,250
2871,Róża,Kamiński,Łódzkie,Wrocław,mtdkdqnwighvrktenfiqaugen2871,navegvxmitwjq2871,35,1,179
2872,Dariusz,Zawadzki,Mazowieckie,Poznań,xcntyffinlavfaualynxkqisk2872,ypajvbyphghxv2872,67,5,462
2873,Ewa,Adamczyk,Lubelskie,Poznań,stxihhdalmmahgdooaqpazbsi2873,yagmvrjojamgg2873,23,2,14
2874,Felicja,Szymański,Podkarpackie,Gdańsk,aidypwsdjxxoqctyygvmayitr2874,vmmsgbibqycsn2874,43,4,36
2875,Róża,Krawczyk,Podkarpackie,Wrocław,hgltloflgqzrtrnwpkybylofl2875,ouondjfgzoutz2875,71,4,325
2876,Aleksander,Dudek,Łódzkie,Wrocław,meabqtknudbufdqxszjtimaqa2876,iwyhvzsgqjumi2876,45,3,6132
2877,Beata,Kowalski,Kujawsko-Pomorskie,Gdańsk,rdyihuvmompkwdqatyyggweex2877,qczwqmehcgoci2877,24,2,363
2878,Jacek,Dąbrowski,Łódzkie,Poznań,thuxgftdgghndwczqfuafzrra2878,oztzbulkavvpd2878,29,1,49
2879,Filip,Adamczyk,Opolskie,Lublin,aouoxqpdmjnohxcvfypwniznp2879,zpkdwwaiwprsl2879,51,3,267
2880,Katarzyna,Piotrowski,Małopolskie,Gdańsk,wnizaqboibmiydooiiogouuuk2880,qxacapsmeluwi2880,42,1,48
2881,Edward,Adamczyk,Opolskie,Kraków,gqjrwiwigfiiqospioczouvgp2881,siqopgwzprdbr2881,22,2,236
2882,Urszula,Adamczyk,Lubuskie,Bydgoszcz,padmrqvqntzbxvsocirtuvhoi2882,vzogdhxfdxebn2882,32,3,178
2883,Paweł,Krawczyk,Lubuskie,Poznań,ywtafjgvftpymbpzdhtncocms2883,umshikvganzlg2883,47,1,320
2884,Beata,Dąbrowski,Podlaskie,Lublin,haaiwbvzcybjacaaghpkuhktk2884,lijmfwfwwggcz2884,23,5,79
2885,Paweł,Kwiatkowski,Opolskie,Łódź,vpjsubjkqeqgggpjenlatzvfp2885,bwdiufelckdks2885,43,5,258
2886,Zofia,Kowalski,Podlaskie,Lublin,jzeplqnwmqkaftadogmvwlaes2886,bnfslltrxxywp2886,32,1,449
2887,Wojciech,Dziedzic,Lubuskie,Poznań,txbuneggqrpjzqswuvmadvgmp2887,jfaxupwyleeyk2887,28,2,102
2888,Oliwia,Nowak,Dolnośląskie,Wrocław,xteybqcbcbqiixsbojjgrosxr2888,rbnftfnjbqkdd2888,32,5,245
2889,Celina,Nowakowski,Kujawsko-Pomorskie,Wrocław,pouhglhmmqpebtmlscrvuvpvj2889,efixnyvphwcyx2889,61,2,2665
2890,Jacek,Nowakowski,Lubelskie,Katowice,vhupggogkperqdomswtrohyne2890,strxzdohfrlrt2890,78,4,441
2891,Edward,Woźniak,Małopolskie,Poznań,txtitciawzillxebjiquuhrok2891,qfihnvxhdjtjk2891,80,1,30
2892,Zofia,Adamczyk,Kujawsko-Pomorskie,Warszawa,decihjllmoksllngmftvozano2892,splhbfjuvdsjb2892,68,5,229
2893,Norbert,Adamczyk,Opolskie,Lublin,cabdiucjebcjeohxicsfkxhvg2893,cuenudgjgdjpq2893,74,1,489
2894,Katarzyna,Mazur,Podkarpackie,Warszawa,yunnstchbdhjzcjitvpfadrzm2894,mrykuasorllcb2894,76,4,1957
2895,Norbert,Kwiatkowski,Opolskie,Lublin,decdogvlntesdywekzsjeskfg2895,vbhrfoulamslj2895,48,4,238
2896,Grzegorz,Zawadzki,Podkarpackie,Poznań,kzunrxegdmklsrqsylllfitry2896,gekncikorhqxo2896,32,4,1508
2897,Filip,Kowalski,Małopolskie,Szczecin,cxmthfxwlvrsyubhwjosdhdiv2897,deiuyhgruravv2897,49,1,189
2898,Wojciech,Kowalski,Podkarpackie,Kraków,nmpmncabclvdhfixjsrqmgznp2898,zblqlglmebcsk2898,73,1,444
2899,Ewa,Woźniak,Podlaskie,Poznań,kwqermktydgrhuoipitxtfcts2899,fmnqjvvaaqddj2899,33,4,53
2900,Aleksander,Nowak,Opolskie,Bydgoszcz,idzsqrqwsqmrlpebraswhfqrp2900,rqusgangmklym2900,57,5,428
2901,Filip,Dudek,Łódzkie,Katowice,ycypzcmofeazhrrxejobnmpeh2901,iciniiebwevfv2901,43,4,375
2902,Paweł,Dudek,Małopolskie,Łódź,hcxtoomdebvvsnwyvrnatuagr2902,oxxzhlpmgswet2902,34,5,638
2903,Małgorzata,Mazur,Opolskie,Lublin,btgdcozbuputitcvujlxymilz2903,zrbphkffiyjyu2903,42,1,148
2904,Zofia,Krawczyk,Małopolskie,Łódź,kqeouingptmumqpsfurrqmkzu2904,nulsdxuzbbjwa2904,49,4,60
2905,Beata,Szymański,Małopolskie,Gdańsk,ldurbssirkmrdgrrxuaxcdfbh2905,ktvfsqmgzyfpj2905,46,1,354
2906,Urszula,Nowak,Podkarpackie,Poznań,ndsriirtlalnxvytxmhqztlcu2906,jmxkvuupdtfki2906,48,1,2663
2907,Filip,Adamczyk,Łódzkie,Poznań,nftsxfkuadypbppjlpjqbkvlo2907,ktudrtlvkgxts2907,44,4,6258
2908,Helena,Adamczyk,Dolnośląskie,Kraków,vlptaeustkfxstnnxooeimifo2908,izkmndidtsmip2908,67,2,186
2909,Grażyna,Woźniak,Małopolskie,Wrocław,lqihzsehxycchpjtwjnehwpwt2909,stogjdsahnzdq2909,24,5,69
2910,Celina,Grabowski,Mazowieckie,Wrocław,mjwaauoxuouabjxhecxtzpgpc2910,shmxnbnjobtwy2910,26,4,485
2911,Dariusz,Michalak,Podlaskie,Lublin,mblketcjctotlezbqivubenny2911,hjlzzgfwolreu2911,27,1,37
2912,Oliwia,Zając,Kujawsko-Pomorskie,Gdańsk,gbquetktroyeyubuiqyhjbesw2912,ulqedjeoteroq2912,34,3,9
2913,Aleksander,Zawadzki,Podkarpackie,Poznań,jokdqqhbdrogtrafetzegfptm2913,mvctoljfldpir2913,21,5,4266
2914,Celina,Woźniak,Kujawsko-Pomorskie,Poznań,tctvidvglmzfnvuujdslufbhd2914,mopnbjbipzyrz2914,44,3,112
2915,Aleksander,Wójcik,Podkarpackie,Lublin,yhsssqmgaownmdcaatvotuztx2915,hnrwuklbknypz2915,58,1,42
2916,Szymon,Wójcik,Podlaskie,Lublin,fzlnbnkpfnscfvtackoqdeglt2916,dzfupljmpzptn2916,22,3,71
2917,Katarzyna,Dudek,Podkarpackie,Poznań,cmfaljjiccmbsfvrllgndcbqn2917,mcadfeyhspsbd2917,23,1,1801
2918,Czesław,Woźniak,Łódzkie,Warszawa,vzybanfskrhojbnyygfohnfbl2918,lzrbkxxquevkl2918,21,5,248
2919,Paweł,Krawczyk,Opolskie,Bydgoszcz,mwpjmwhnsnlgoknraolyatbhn2919,naclarusakgez2919,55,2,26
2920,Zofia,Dudek,Lubuskie,Bydgoszcz,inkgkruxilaiauexcfeemlfrw2920,ahvbpkkdjopig2920,48,2,4067
2921,Wojciech,Mazur,Podlaskie,Kraków,hnyiqlfypjzahsdybhapfocdr2921,emsaqfriwklor2921,22,5,377
2922,Urszula,Dąbrowski,Podkarpackie,Poznań,tsdlqlnkywstzwlcbjyblupht2922,fqrcsmwzbihqy2922,33,1,36
2923,Agnieszka,Dudek,Podkarpackie,Bydgoszcz,ucjgifxyhsoynidqqwonavjdv2923,gcjybdvbiupdu2923,67,3,293
2924,Jacek,Kwiatkowski,Małopolskie,Wrocław,sjkcfftxokvmbnktgmuvlnaci2924,ctkjdntxdjsit2924,27,3,427
2925,Dariusz,Kaczor,Podkarpackie,Poznań,pgwuimopqfssihmmwqjofhreo2925,tluhpgfxvawld2925,22,1,33
2926,Jacek,Wójcik,Kujawsko-Pomorskie,Łódź,bqfqnwdjdclvjnimhqwvwyiit2926,tepqjdeywahxk2926,65,1,750
2927,Ewa,Kaczor,Podlaskie,Wrocław,rrrmfdrhcbrfdystbowjcherr2927,uomqzzhzmvjyv2927,42,5,269
2928,Czesław,Wojciechowski,Kujawsko-Pomorskie,Poznań,jnyssjmuruuxhtrrdslzlmkjp2928,eypyewioeafbt2928,69,4,3345
2929,Grzegorz,Adamczyk,Podkarpackie,Poznań,qjyrzjxzxnvuqccptyuvrtpqh2929,lwvqbkdhxaufc2929,44,3,301
2930,Henryk,Zając,Dolnośląskie,Gdańsk,eqtbbafjttowkylepfpzzqbtd2930,utflyjwmtkvmq2930,31,2,4316
2931,Zofia,Dudek,Podlaskie,Wrocław,kaouzgrncqossjmblphzreepa2931,bypxazxlnjdrd2931,37,2,56
2932,Aleksander,Kaczmarek,Łódzkie,Bydgoszcz,aanahgjbaflgdnogmacdgwtsh2932,vsfzllyrmapjg2932,64,4,32
2933,Ewa,Adamczyk,Podlaskie,Warszawa,kpgupokobermcyrgzjnadcmcc2933,eenpujyrlrmlc2933,35,4,6096
2934,Szymon,Zawadzki,Małopolskie,Wrocław,yjaxmemnopczcqquecarkuqyn2934,aoeaakucesman2934,43,5,299
2935,Małgorzata,Dudek,Kujawsko-Pomorskie,Wrocław,acavfddlgmzxqkaeepaiirgex2935,sfygpfisqnoem2935,25,1,362
2936,Róża,Kamiński,Kujawsko-Pomorskie,Poznań,jovshfinfwkntxxjjxeavbziy2936,exsdozhovnzgz2936,38,1,374
2937,Małgorzata,Nowakowski,Opolskie,Bydgoszcz,pbnvtbkhkuczqqqykioaxojzq2937,ccudutmezpxun2937,22,3,19
2938,Paweł,Kamiński,Małopolskie,Bydgoszcz,sepzoubkqzgygxdusknsiuvzh2938,vsbyqgoogeckr2938,56,1,689
2939,Henryk,Adamczyk,Małopolskie,Łódź,avjwpsugoymntvzvjquuuwfzr2939,cyjlrbfbzwcgt2939,68,1,288
2940,Danuta,Kaczmarek,Kujawsko-Pomorskie,Szczecin,fwdijktyqbhezxattkhkfeusl2940,ugemyqxvekckv2940,21,5,192
2941,Róża,Szymański,Podlaskie,Wrocław,cbwyeknifewutmwrvoqlndqsb2941,tzkxlfrhorxmn2941,73,5,2
2942,Jacek,Kowalski,Podkarpackie,Wrocław,roufbzqnekskmuifhgtpwypna2942,vvnzhbacvosrl2942,33,3,263
2943,Celina,Wojciechowski,Podlaskie,Kraków,rhhupdpogvjeunrdxnmskcdwp2943,vpnrvlorezhkd2943,75,4,183
2944,Róża,Szymański,Lubuskie,Łódź,ihpyyhfwremjghtkuwbfcnocj2944,smgyzrefmislw2944,26,3,349
2945,Zofia,Michalak,Opolskie,Kraków,synewrwkjxgexvixylpbeavyr2945,mhiaycbptxxvi2945,66,5,466
2946,Felicja,Dziedzic,Małopolskie,Gdańsk,vwkvhmkwltnyjukvjvgaluyyz2946,mqolsicmfbvas2946,44,5,427
2947,Edward,Zawadzki,Łódzkie,Lublin,cdqxurmgfimgppkakgstosjts2947,jjmvyikzfmffp2947,64,5,2
2948,Beata,Mazur,Lubuskie,Łódź,vkfchiuajbihsfplcrqkhzbxa2948,ycasroyqpzaie2948,40,4,139
2949,Małgorzata,Kaczmarek,Podkarpackie,Lublin,xconmhhckeqzlzfyfkhxymwwf2949,fsmmrpvwcdccm2949,25,2,8925
2950,Zofia,Michalak,Opolskie,Poznań,utiqjzqrrgmaecbuatdpsuvqj2950,sxwchuvfadyba2950,63,1,8985
2951,Celina,Piotrowski,Lubuskie,Poznań,bujdcggvkegahvtwlgnfshfrt2951,igjqujufqkalp2951,23,5,466
2952,Henryk,Kwiatkowski,Mazowieckie,Gdańsk,mwsxhxcgleajgfuojhkhgcxle2952,zpnfqhbchremc2952,26,3,274
2953,Beata,Nowakowski,Lubuskie,Poznań,rxkgyitwrngnbxnywryvvvttd2953,jycoqwlpcdzoq2953,71,4,47
2954,Aleksander,Dziedzic,Podkarpackie,Lublin,hgcgddvtfnjqlqujsblqvmyts2954,czdvsafrxkyfd2954,59,1,337
2955,Małgorzata,Wójcik,Opolskie,Lublin,arjfuymqqrofunmaldhrfysjx2955,lwjeectpwasdu2955,59,2,93
2956,Teresa,Piotrowski,Kujawsko-Pomorskie,Łódź,clkhnqgnleprheuklxilmjiko2956,dsydzvqbubvuq2956,73,1,472
2957,Felicja,Wiśniewski,Podkarpackie,Wrocław,lzngqwcdlpmsbbhuctcmdquyy2957,odqxaokharmgn2957,32,4,6112
2958,Teresa,Dąbrowski,Małopolskie,Wrocław,pkimcuxroonzpmuqunkribskt2958,gmezjucoobzgb2958,77,1,204
2959,Celina,Mazur,Lubuskie,Wrocław,dcpmbfzvqphmncolbleoddsqx2959,nhdheerzbheex2959,48,1,57
2960,Dariusz,Piotrowski,Lubuskie,Poznań,nsoalkeglrnouubzdmgxmwuqy2960,llerybuaejned2960,33,5,4
2961,Urszula,Mazur,Kujawsko-Pomorskie,Poznań,xaatdgdlyygarxsulfercsyzl2961,bkqtvyxqbjxae2961,47,5,64
2962,Henryk,Dziedzic,Lubuskie,Bydgoszcz,fmqtvuctqniarwnitetckidmc2962,enmzyfqntmngl2962,63,4,5940
2963,Katarzyna,Dudek,Kujawsko-Pomorskie,Gdańsk,wztognvypcyzbcakxikvykmfm2963,vbgcidgrfpkwt2963,76,4,387
2964,Aleksander,Nowak,Małopolskie,Wrocław,rdspdkvikjfhwedksytvuctlk2964,qvbdfdrtnivrq2964,42,4,190
2965,Celina,Wiśniewski,Małopolskie,Bydgoszcz,uqqermslpqvatinqivrbnpspi2965,obbsmwhrsrbbc2965,21,1,406
2966,Bartosz,Zawadzki,Łódzkie,Bydgoszcz,kxgeiwuctjzyvjyrbllqlrbuj2966,yhglofntgywxi2966,72,1,326
2967,Urszula,Michalak,Podkarpackie,Bydgoszcz,dvxmswisskmciehjorvrejtex2967,ksefxklegwdjw2967,36,3,216
2968,Celina,Jabłoński,Małopolskie,Gdańsk,eorwbacbyusucxqdmhhuwjtkz2968,uqfzeqkujzctc2968,42,4,6344
2969,Szymon,Krawczyk,Lubuskie,Wrocław,filsesxwtpyjdhorhutpwtstq2969,siomuslbnmuot2969,78,2,1867
2970,Felicja,Dziedzic,Kujawsko-Pomorskie,Szczecin,sfpydarewdpbhgsdiafkntump2970,ebgakebmshbse2970,46,3,2552
2971,Róża,Krawczyk,Lubuskie,Kraków,hgrznvbsqbhtivsqqfycbodcr2971,aggatnhokwyqq2971,62,4,32
2972,Felicja,Woźniak,Małopolskie,Poznań,vraamexaalrxcxvcvmtdojafu2972,ucdzlweygbpue2972,32,4,557
2973,Edward,Kowalski,Kujawsko-Pomorskie,Łódź,smgytjyvactdtfqqxkbdmvigy2973,jjxgluvzftpok2973,31,1,375
2974,Beata,Dudek,Podlaskie,Gdańsk,jvjbkfryjgwlqnvgeznraapqo2974,gizqeybwpvxqp2974,64,1,6275
2975,Edward,Grabowski,Opolskie,Bydgoszcz,oxauukeyzaqdnufremfzbrwff2975,bxuosdpwshnyn2975,60,4,209
2976,Helena,Nowakowski,Mazowieckie,Wrocław,rtdgfnisbplgslgyrmiofyfuw2976,cwkqpkriawpgu2976,37,1,423
2977,Róża,Piotrowski,Podkarpackie,Lublin,wiqdyruvzyphymimbevuxcmmq2977,vbbnygaqsogkr2977,43,1,259
