id,first_name,last_name,voivodeship,city,email,phone_number,age,last_purchase_category,purchases_value
967,Oliwia,Wójcik,Małopolskie,Kraków,dwwbnqnqczrtonnasgtwudixaodksd967,dawuakvvkliju967,24.0,2,1628.0
968,Beata,Dąbrowski,Dolnośląskie,Poznań,mrlgoobhyzcaqzdsfugvplygpvejxs968,caekjoviipaxj968,47.0,4,124.0
969,Teresa,Woźniak,Kujawsko-Pomorskie,Lublin,qaiseuegvqhzfowoohurmofnkfqwnj969,cltsbhvbmkqte969,44.0,2,140.0
970,Oliwia,Kamiński,Opolskie,Warszawa,jcelxwvrkmemvgycdacgkpjdtfdkwu970,prunaambemtab970,75.0,1,298.0
971,Czesław,Wiśniewski,Mazowieckie,Katowice,xtygnlaxemqdvjjwhyjzxvmabsgbsx971,dpaqttxrsxkfi971,43.0,1,2466.0
972,Wojciech,Kowalski,Łódzkie,Lublin,fxhfhfxaieizdnpnfsivmmmnqwuqzo972,hbobpevivnwlu972,21.0,2,6352.0
973,Henryk,Kaczmarek,Podlaskie,Wrocław,fkduguuduuhxoqcymeoflbtumtydum973,jeoukvplvdfkq973,26.0,5,252.0
974,Łukasz,Dziedzic,Lubuskie,Gdańsk,rcuyjirwmgvtnbddqkuharjmaqncpn974,isjowtzskljun974,35.0,1,247.0
975,Danuta,Kaczor,Lubuskie,Wrocław,mgzdxjapzkwzleaznnxdrkgkwhkkgb975,wqhywrxomkcgj975,73.0,3,207.0
976,Iwona,Kwiatkowski,Podlaskie,Lublin,rrmlwznygujekhdewqhgstmyfhtmbj976,sqfojxdppglen976,40.0,1,359.0
977,Edward,Wojciechowski,Opolskie,Poznań,rmdiisrhdkwfpodstvncsgihwiplvj977,pgzqyuhmluyew977,67.0,5,374.0
978,Ewa,Kwiatkowski,Lubuskie,Szczecin,gyidfoaxqqzfihcnhtxnupecciwobp978,axopzagvtzczf978,54.0,1,355.0
979,Jacek,Zawadzki,Podkarpackie,Poznań,tirvtziofvwdewfndlauhzfpwzumji979,mvtwotdyitced979,35.0,2,474.0
980,Urszula,Mazur,Podlaskie,Wrocław,qiowwbuuksirlvdildahdlpjefonzs980,gkdcekelgkicr980,44.0,1,204.0
981,Róża,Adamczyk,Opolskie,Gdańsk,hfolmklppxeqribvzqnpupxoriabrd981,vmgxdthkmipfu981,78.0,5,42.0
982,Norbert,Krawczyk,Kujawsko-Pomorskie,Gdańsk,vylwiazugpjzbplwycitcoalqppooh982,kfcvevaqhrjfp982,79.0,3,392.0
983,Jacek,Piotrowski,Podkarpackie,Kraków,uvhzmlbaholduivoskqlmpumrwtakz983,eheyjtbsdyrgz983,32.0,1,350.0
984,Urszula,Kaczmarek,Mazowieckie,Łódź,lpdcgoreizggzltcxvhopwruzzpvvy984,qjnojnevuwblj984,25.0,1,12.0
985,Henryk,Piotrowski,Opolskie,Gdańsk,gbkefxntwcrwzootdquoadejptofni985,cstgvykkpuvgy985,22.0,5,242.0
986,Teresa,Lewandowski,Małopolskie,Poznań,hdqibrtgpbnfthryeamxlpilphaifl986,fdhzhfqeflkha986,26.0,4,4326.0
987,Róża,Adamczyk,Łódzkie,Warszawa,fnpzotwhrwslptmtvmwthwjsmselck987,eqoitbfsorrmy987,66.0,2,466.0
988,Danuta,Wiśniewski,Dolnośląskie,Wrocław,jucexfoxnwtfohqwaqwwjltqtgykml988,wsqqaoadxqkwj988,34.0,3,172.0
989,Paweł,Mazur,Kujawsko-Pomorskie,Łódź,yqutmfqysagogjmjyzcupgywcilemu989,plsfrqhinzruu989,21.0,1,232.0
990,Agnieszka,Dziedzic,Kujawsko-Pomorskie,Łódź,hepdcieuyfnfewjgvtweaohhnsqipf990,kftmhqtahckqq990,37.0,3,218.0
991,Ewa,Kwiatkowski,Kujawsko-Pomorskie,Poznań,vxwueosdvhpqcjfuvudepoyhfxmgre991,fxayldzwkfsat991,34.0,1,365.0
992,Dariusz,Kaczor,Kujawsko-Pomorskie,Katowice,oohjbuwefahxmjskeyvrhcfihudqxz992,gtdpopoltshgp992,77.0,3,836.0
993,Henryk,Wójcik,Kujawsko-Pomorskie,Poznań,jeonfvdetgwyejhfiatsxojizncdie993,phexejxibvmbn993,20.0,2,233.0
994,Oliwia,Kaczor,Opolskie,Warszawa,yqmezapvvunittajnlmjwzawyeprju994,endxmobgfdqqz994,29.0,4,91.0
995,Beata,Zając,Kujawsko-Pomorskie,Poznań,muuklvzhyvjgeyrrjgcgmzomtgvjvj995,wnxogqfafzkix995,71.0,1,288.0
996,Henryk,Mazur,Kujawsko-Pomorskie,Kraków,uttlnewmdpldcgdglclgyoykjoetrj996,obyduwbpfozzq996,77.0,2,12.0
997,Wojciech,Kamiński,Kujawsko-Pomorskie,Wrocław,syxsoulrdrtvrygeufrgxdqynfscpo997,wjjaahzyarjat997,80.0,5,175.0
998,Dariusz,Wojciechowski,Mazowieckie,Wrocław,nxauifosgiegcdoxbtxsrhakpqluzx998,efbvmcekrfwmp998,44.0,4,151.0
999,Małgorzata,Piotrowski,Łódzkie,Poznań,wngtgmwgtovfyshazqmvortpfirgnc999,zyjubxkpxdvhm999,66.0,1,33.0
1000,Jacek,Krawczyk,Lubuskie,Poznań,fyvcimftakpyilxzglyihietrjxoyn1000,wkfmdmtpnxppa1000,62.0,1,3976.0
1001,Agnieszka,Nowak,Lubuskie,Poznań,zqnjjixjoculjmpxayddkephvrlees1001,ayziibizcufwr1001,43.0,5,387.0
1002,Helena,Wiśniewski,Dolnośląskie,Warszawa,ynezsbvgbfszkhnfrarpzhntlqxheg1002,zmmvtnojpwtav1002,31.0,4,9060.0
1003,Norbert,Woźniak,Lubuskie,Wrocław,wlxsvkvcwlmrvwcjblfigujdmbxfsd1003,qceegsfeygpdg1003,34.0,5,63.0
1004,Aleksander,Wojciechowski,Kujawsko-Pomorskie,Bydgoszcz,dxmleczijkuxaigymzusuotsrrzrgz1004,dbsfmjuzgojkk1004,21.0,1,459.0
1005,Teresa,Grabowski,Podkarpackie,Łódź,fjglzqspkoqteftkunnomvwophxpsg1005,jmdadwcuitvas1005,25.0,5,155.0
1006,Iwona,Wojciechowski,Kujawsko-Pomorskie,Lublin,jegthzqimzgivpfllqrfhelnzkybya1006,xwpsapauscjnj1006,78.0,2,2671.0
1007,Aleksander,Dudek,Kujawsko-Pomorskie,Lublin,gqlocezzhgzwksbcyxjpgnsgimdcql1007,lblaucgkjyuif1007,35.0,1,1814.0
1008,Dariusz,Jabłoński,Lubuskie,Lublin,gkyuqzfuodlmxqgzihqdwlcggacfrl1008,waxlxmscmkorm1008,33.0,1,76.0
1009,Zofia,Nowak,Lubuskie,Wrocław,kmueghabrmpompiwvyswggwwsexquc1009,dutjckejagljt1009,42.0,5,384.0
1010,Jacek,Dąbrowski,Podkarpackie,Warszawa,gwbcvkljgufsclkzefenzbozcryvnz1010,scfgmwwuvccmm1010,76.0,2,415.0
1011,Beata,Nowak,Podkarpackie,Gdańsk,exiogofdxwgbjxzduavbaoevsvofbm1011,bqxntapzelxaq1011,56.0,3,241.0
1012,Edward,Kaczor,Opolskie,Lublin,ovrgnddoccwfrmpzvqpngdjtnekumh1012,qjxddmgolrexb1012,35.0,2,348.0
1013,Grzegorz,Krawczyk,Lubuskie,Bydgoszcz,uczuqqpkmhkbvaldwfgckalpbvdltf1013,ykohzglnjlzjj1013,52.0,3,355.0
1014,Aleksander,Kaczor,Lubuskie,Wrocław,sfvdytntayamkoxhumfuxwyakbfsxt1014,ggthxdhnxyewy1014,79.0,4,487.0
1015,Grażyna,Dudek,Opolskie,Katowice,rmfuafodbbwrhkdhablxylnpqhdmsz1015,bovkgzhdepljy1015,43.0,4,381.0
1016,Henryk,Lewandowski,Podkarpackie,Bydgoszcz,saaeumywjexnimbnfugllpelpyxhgq1016,gfbtutguxulpd1016,76.0,4,177.0
1017,Dariusz,Zawadzki,Lubuskie,Szczecin,zxzakqkbvoxivrmwsltuuzxtrijzid1017,fftojqktnecch1017,72.0,1,251.0
1018,Jacek,Nowak,Małopolskie,Gdańsk,scasvrnvlhkvgtegxkmdbjdvszhblu1018,ikpcmvpasxnxz1018,72.0,4,193.0
1019,Paweł,Kaczor,Podlaskie,Poznań,nvktxboxtqdqmzjqzbszoceggpdubb1019,wzqraupwqwhyq1019,21.0,3,4191.0
1020,Dariusz,Zawadzki,Opolskie,Gdańsk,tdbpdsrbrirejunolqsvxuqltefdzi1020,yfchmxzqhtvai1020,74.0,4,440.0
1021,Katarzyna,Kowalski,Małopolskie,Warszawa,rbvtamsvchkzgleuhaenkmwrunknnv1021,mepspjuuahxfc1021,46.0,2,47.0
1022,Małgorzata,Piotrowski,Dolnośląskie,Łódź,cdaptbvllgxxyqywmxuosqirdmicoc1022,dsvmfjdbnylci1022,23.0,5,6331.0
1023,Wojciech,Nowak,Kujawsko-Pomorskie,Gdańsk,catjmrmybucdrghbjpcpsawcxzakxz1023,dnetvwvftrhsf1023,31.0,1,247.0
1024,Paweł,Zawadzki,Kujawsko-Pomorskie,Wrocław,hpxayzejnxxftktwzlcpapuotacpwp1024,qdjvsjouctnfp1024,61.0,5,71.0
1025,Szymon,Zając,Opolskie,Poznań,mggumhcpgfgsxjvkswhzhyjeriijvy1025,hfodgbzutcdxd1025,23.0,5,459.0
1026,Henryk,Dąbrowski,Kujawsko-Pomorskie,Bydgoszcz,zvrzlxjbvntdzoscrdoycmkwrzxtwk1026,sgeyfhnejetxw1026,33.0,1,96.0
1027,Czesław,Dziedzic,Dolnośląskie,Poznań,nzmzzauwhmaltwvtpinjntqlzihuvb1027,prnipwvoqdykf1027,67.0,3,13.0
1028,Łukasz,Wiśniewski,Lubuskie,Poznań,sjzepgrgcfftbezxcdkpiwdlyyiheu1028,kqevbtdyvmljk1028,43.0,3,231.0
1029,Celina,Wójcik,Opolskie,Wrocław,pxgkcnksojifpxyvcysnksqlliwymo1029,zqkwwrqpruyhq1029,53.0,4,2737.0
1030,Helena,Lewandowski,Opolskie,Kraków,ecvanoggpfhuttmrocueitqczzmwpm1030,dewqhzqmkgxhy1030,76.0,1,25.0
1031,Beata,Piotrowski,Podkarpackie,Warszawa,ribbwfvzsegqrdkpzhwymjceofviql1031,weyhodzagsyby1031,38.0,3,4237.0
1032,Wojciech,Dudek,Opolskie,Gdańsk,dpqipxxuqzmtsxyhtffkmclppfviyu1032,hblbufmafknub1032,73.0,3,2240.0
1033,Zofia,Jabłoński,Opolskie,Lublin,mavtawcfvsmxnyjvplyzwkdwmkutan1033,dropfkifmhvbk1033,35.0,1,277.0
1034,Norbert,Dąbrowski,Małopolskie,Poznań,iqofnjotosjdjlgrpzmkonzwuvpash1034,feajagycnejwv1034,43.0,2,40.0
1035,Felicja,Michalak,Kujawsko-Pomorskie,Gdańsk,lcjtzumvlszhvczbculngspyzubkhn1035,ohueqegiasuki1035,51.0,3,175.0
1036,Dariusz,Jabłoński,Małopolskie,Gdańsk,mxufcsazfpggtqjknxidyjdkslkfrr1036,hnrlvqnvsgeam1036,71.0,3,64.0
1037,Edward,Dudek,Opolskie,Katowice,bgkycewisdzcupcwqhzsgcxcaxzaqm1037,ameznhscqzggs1037,34.0,2,230.0
1038,Celina,Kaczor,Kujawsko-Pomorskie,Warszawa,mazwqeqiqceoawvlakxgnbocjrvesg1038,msqsqogrkqwdo1038,66.0,4,673.0
1039,Iwona,Nowakowski,Małopolskie,Łódź,gmrcedswyqiychxqffbcdrwuutunuy1039,anlidqxdpcfed1039,46.0,4,162.0
1040,Celina,Michalak,Kujawsko-Pomorskie,Gdańsk,lthnuuuogkkgyqhstsxsgvqsmrwbzw1040,znoxoocsgaifm1040,61.0,4,433.0
1041,Ewa,Kamiński,Małopolskie,Poznań,snpiqvctjtujhecdnymrgeglgpacpc1041,epydlklpfeicw1041,51.0,1,307.0
1042,Katarzyna,Wojciechowski,Kujawsko-Pomorskie,Gdańsk,bvzfixsgtmvbnibtofgrxncmewawuk1042,vixncyhxcxrlt1042,26.0,1,54.0
1043,Norbert,Kaczor,Kujawsko-Pomorskie,Bydgoszcz,mqrgkhkzebqutaemzhfutmfrexkjqs1043,gdvglcfqgcgsh1043,31.0,5,323.0
1044,Aleksander,Kaczmarek,Kujawsko-Pomorskie,Bydgoszcz,hlfrnkorhnyazmcvlvdhcrmosjezzi1044,rpdorfmyqgtod1044,26.0,2,489.0
1045,Grażyna,Mazur,Podlaskie,Lublin,zwbxxwesqjcmjcvbefmzelafzamteu1045,ozbpvpvxyjrnz1045,52.0,4,9508.0
1046,Małgorzata,Kwiatkowski,Opolskie,Lublin,omplngheqcikpmuvdeywsyiwzqdrbw1046,himcqneuqbzqn1046,34.0,2,378.0
1047,Szymon,Kwiatkowski,Lubelskie,Szczecin,jnmhxzynswqcubqlgmmayeevlbcdcf1047,amazrufatayut1047,25.0,2,323.0
1048,Helena,Grabowski,Dolnośląskie,Lublin,rybdgsgbpibyhwoglkwthjrhcudfhg1048,tztlnokeyhsza1048,42.0,5,233.0
1049,Zofia,Lewandowski,Małopolskie,Katowice,pgoaxrlqhxziolchxqqenjwzipnpln1049,syzpmynqfbbnr1049,61.0,5,199.0
1050,Edward,Kaczmarek,Kujawsko-Pomorskie,Gdańsk,pmjurpcrfpcpglvgesshtuxskixuui1050,rjaprfdpjxere1050,69.0,5,105.0
1051,Agnieszka,Krawczyk,Podkarpackie,Poznań,gltzajilczsuzbrqcxtfpwiohrsbhf1051,khszlezskbwqz1051,59.0,4,205.0
1052,Helena,Szymański,Małopolskie,Gdańsk,tpjvnxeyflhnexovocmvvqhbnmzzuz1052,tszhadkdxwrjr1052,30.0,1,131.0
1053,Dariusz,Zając,Podkarpackie,Lublin,cyhjzmfynlpiqlwcgnsyktnslmeehx1053,oqeyizuwzjdqr1053,26.0,2,239.0
1054,Róża,Wiśniewski,Mazowieckie,Bydgoszcz,qwnuqrxjtrpgcznyogycokqzdcnjbt1054,wikswfmftbbmv1054,68.0,4,329.0
1055,Dariusz,Krawczyk,Opolskie,Katowice,itcdckvsnzhgyuqbxrbbfvqdtpsutl1055,xxicqqwbgqdou1055,77.0,5,435.0
1056,Ewa,Michalak,Opolskie,Szczecin,nkglfdvteetgwhvldslovhdfvaylpi1056,muquqpslhsenk1056,24.0,1,71.0
1057,Paweł,Szymański,Małopolskie,Gdańsk,slfoyfsyxtbgjkfvpmvukunelcospf1057,nkjgoqvimqgdi1057,25.0,3,398.0
1058,Norbert,Krawczyk,Podkarpackie,Szczecin,uffpzsybdrawnhxeykuhlksstgdkgl1058,iughagyuskpni1058,57.0,1,9703.0
1059,Jacek,Kowalski,Opolskie,Wrocław,kuhezgmqthujupxfhnycauwyzoingf1059,optvyhogmjtqq1059,34.0,5,799.0
1060,Norbert,Dąbrowski,Opolskie,Wrocław,dqnkqrvuqmeutsrqcjhwkhkshaujsf1060,pvieocfswluzr1060,34.0,1,94.0
1061,Grażyna,Szymański,Lubuskie,Gdańsk,ulajjiufzlfrmjpgsklgtxdlooxsfc1061,yaxffsqlymyie1061,31.0,5,35.0
1062,Agnieszka,Woźniak,Podlaskie,Lublin,wxlqvmheorfwyvdndgidgonbwrcnpt1062,vxplfgwsqjvkc1062,59.0,2,67.0
1063,Agnieszka,Kaczor,Małopolskie,Wrocław,vpfwdgqvqtakvxsfuioozunofbhrvd1063,ajvmomodxjnov1063,50.0,3,158.0
1064,Henryk,Wiśniewski,Lubuskie,Warszawa,wbqhjapdbrgrsgcseqiilacrqfjkmj1064,ojhgpfueoqqim1064,71.0,1,143.0
1065,Beata,Nowak,Małopolskie,Wrocław,jqtyyweguaqowlhnrhkpcctosakyfy1065,whgjphwbnmeom1065,41.0,5,398.0
1066,Bartosz,Wiśniewski,Kujawsko-Pomorskie,Lublin,sewvwrrrkpskquawoohqxkzahdggib1066,xsyacjflvxnkd1066,79.0,5,169.0
1067,Zofia,Krawczyk,Lubuskie,Poznań,wahhnjrdctedmjxclcwbfvignuvnfg1067,tpjbvsihfpaiw1067,77.0,5,80.0
1068,Szymon,Szymański,Lubuskie,Wrocław,jfwohgxghusqbeexbstdrdmjlatvai1068,uxsgcbdonjfia1068,24.0,2,479.0
1069,Czesław,Krawczyk,Małopolskie,Lublin,aeolztiidujwdfvatuoupyvugnzoth1069,kaovxhpibociw1069,50.0,4,346.0
1070,Agnieszka,Dziedzic,Opolskie,Szczecin,zgirpxprfiqshdiocynhlevgieingu1070,wdolhrccuwzss1070,73.0,2,394.0
1071,Wojciech,Mazur,Lubuskie,Lublin,hdsdmswxequoenoawvdkqrvcqxlkiy1071,zsemgartjiljb1071,34.0,3,2699.0
1072,Edward,Kwiatkowski,Kujawsko-Pomorskie,Szczecin,xjshiejedflyuurfheecwfebbwhtus1072,pnkexsijkkety1072,68.0,4,48.0
1073,Czesław,Kaczmarek,Małopolskie,Poznań,tyuwktheiyqklqcfyrvatbsnucmdqj1073,dhecphdkjsvor1073,41.0,5,2743.0
1074,Norbert,Wójcik,Podkarpackie,Lublin,xetnxvmxtfmbvrpbekxuszwzfqpmfe1074,fykaaekhkcwzy1074,74.0,1,218.0
1075,Beata,Kowalski,Mazowieckie,Poznań,krjjpmsmmprzbjyjwpjpmihnfqdcyj1075,wmbqqwnemimor1075,75.0,2,156.0
1076,Edward,Adamczyk,Małopolskie,Poznań,nfvwivvkfvdwtpyoahupzevsjjvepi1076,jjkfzsdwsfvpr1076,43.0,2,8881.0
1077,Zofia,Kowalski,Lubuskie,Wrocław,jhglgyykutjnluyqifbzqtmdzrwnty1077,wtdanopnychtf1077,36.0,5,155.0
1078,Małgorzata,Krawczyk,Podkarpackie,Szczecin,frndgifwprgnsabyawsizuuyccxpru1078,vywymmwaaicgw1078,43.0,4,134.0
1079,Iwona,Woźniak,Kujawsko-Pomorskie,Warszawa,yizlylqgdmthzikflvwcjgdvddyewt1079,robiljoqzhbeq1079,79.0,5,175.0
1080,Filip,Wiśniewski,Kujawsko-Pomorskie,Łódź,nexiusoaffujsstuakupefkfowzekc1080,bbyykidyxoygh1080,51.0,4,350.0
1081,Paweł,Jabłoński,Łódzkie,Bydgoszcz,pfhnjfngqyyrtbqjwbolsturoksndg1081,iayrbseixbuae1081,35.0,5,2512.0
1082,Celina,Woźniak,Opolskie,Gdańsk,xpqvcpdwlslltrfrgldrtgzzvycwwr1082,ujglkhxpjeqnt1082,32.0,3,186.0
1083,Zofia,Kaczmarek,Małopolskie,Kraków,pwwoesspvspwxoguumgwkdxzcclruy1083,lofgvbnkfmilm1083,66.0,3,373.0
1084,Szymon,Kamiński,Podkarpackie,Łódź,rlutsonpuwplepsdafoebriyvyucok1084,bhqggvqtzoqku1084,22.0,3,4080.0
1085,Katarzyna,Dudek,Łódzkie,Gdańsk,sossdkiguxnapqhfbuztmvlzktggwe1085,nicicuqxchfvg1085,32.0,4,420.0
1086,Aleksander,Dudek,Kujawsko-Pomorskie,Poznań,blkrdiejawiwzkgkhxnsvvkfotfwdp1086,cifkhtesaccad1086,22.0,1,424.0
1087,Norbert,Piotrowski,Podkarpackie,Gdańsk,veocsnzwtfjropnvlgatkxntscyxaj1087,wacwvggvgmxbr1087,63.0,4,93.0
1088,Urszula,Zając,Lubuskie,Kraków,dmwjxwmoejbjepzkvbcldzprgqtaiq1088,evbodjhfeofuy1088,35.0,1,319.0
1089,Iwona,Lewandowski,Podkarpackie,Kraków,imjcjvuluwfotgawnhmpcpywcujeim1089,wvqwvbkloclxj1089,30.0,1,314.0
1090,Felicja,Woźniak,Opolskie,Szczecin,jlyuxvbbkugsguqfesfjqvyujyztng1090,ctpunmvzutoit1090,49.0,3,8430.0
1091,Celina,Wiśniewski,Łódzkie,Gdańsk,tqqcdjytluqwsaiupaelwfaydihvea1091,haincqaonjkui1091,32.0,2,274.0
1092,Paweł,Nowakowski,Kujawsko-Pomorskie,Warszawa,cvkquyuoqlujwdvwxoadjoysawznbw1092,spnigpzgzrwcg1092,22.0,5,233.0
1093,Teresa,Zawadzki,Dolnośląskie,Kraków,pmcjzoygyjgwkphvwabytbskqbfxuh1093,mtspkeunlfzch1093,21.0,1,4046.0
1094,Beata,Wiśniewski,Podkarpackie,Warszawa,tdodpjuiwiabrsnjvfkzutxsylzheh1094,cthsgbehvrqqm1094,47.0,3,4278.0
1095,Paweł,Kaczmarek,Małopolskie,Lublin,nwpduhvchmoyvrwweaisjveichxerz1095,nphypxrjcokav1095,78.0,1,440.0
1096,Agnieszka,Wiśniewski,Opolskie,Lublin,fmouypxudlquchcvewjsuvmudjzqkj1096,qrwhbsmfmvoon1096,77.0,5,440.0
1097,Zofia,Piotrowski,Podkarpackie,Gdańsk,qnqogdzsmjxebdhaxhnegqdlbpcorf1097,pvmbrsecdifzc1097,34.0,2,52.0
1098,Katarzyna,Krawczyk,Małopolskie,Gdańsk,nfqgnnexzbktrvvmlckbwlinqtggev1098,xkrfjngpikgas1098,35.0,3,186.0
1099,Jacek,Dudek,Lubuskie,Poznań,nnqpvgodwkdkotjkfxyiotfnpalcmt1099,kullahgiggggn1099,32.0,4,44.0
1100,Edward,Jabłoński,Podkarpackie,Szczecin,tzhagwreyssfilzfxbwfescqosljcr1100,tkosvjmezertm1100,59.0,3,228.0
1101,Wojciech,Wiśniewski,Lubuskie,Gdańsk,jlhhbwiutjbtyufebnshdbymmyxvcf1101,oostyhllfsyac1101,35.0,1,326.0
1102,Edward,Kaczmarek,Opolskie,Gdańsk,cayxweovuttblzqkmngcinsvmyplbk1102,tvwijryabebva1102,33.0,3,1820.0
1103,Róża,Zawadzki,Podlaskie,Bydgoszcz,mjtjrwfnjttmiyommnkggminrhmdyk1103,gkcnvmcevyjjt1103,32.0,2,28.0
1104,Zofia,Piotrowski,Kujawsko-Pomorskie,Gdańsk,kguivqdnybbuvzblambglhfmapavyn1104,kzwmryknxxvzo1104,68.0,4,56.0
1105,Paweł,Kwiatkowski,Dolnośląskie,Gdańsk,gysofjrequxtpiqutxnkytwtcswund1105,yzyuyajgfqozk1105,31.0,2,310.0
1106,Iwona,Michalak,Lubelskie,Szczecin,zgqnacszldtqyruvijqgqbmovqvsnc1106,xrwkdggwgckit1106,27.0,5,410.0
1107,Bartosz,Nowak,Podkarpackie,Bydgoszcz,drjxenrubcvrgsosmavpughteyprgr1107,lmwhzhijdattj1107,49.0,4,298.0
1108,Helena,Zawadzki,Małopolskie,Szczecin,epqrkofmtfowkfbvdnzgonnajvufur1108,vdbswqecicxst1108,28.0,1,46.0
1109,Grzegorz,Grabowski,Łódzkie,Lublin,zyvdumcyaqzzbooslehkdsjbwgnhnr1109,ldxmbrjahohib1109,33.0,1,40.0
1110,Danuta,Kaczmarek,Małopolskie,Gdańsk,udegwcikdawbhtrufkalkmwkookfat1110,hdysfqlgfxhnd1110,69.0,2,285.0
1111,Grażyna,Piotrowski,Lubuskie,Łódź,ciqowfvtkgchwijhxismijhskcsdcz1111,kqzehtelkdpey1111,32.0,5,1580.0
1112,Felicja,Kaczmarek,Podkarpackie,Poznań,gruktkgzgomihukgxyrbncjqmojtep1112,mjzmfoftutngl1112,26.0,4,4295.0
1113,Czesław,Woźniak,Opolskie,Kraków,brvjptvweyqtslfzupzkbasxdxrdjk1113,tvqpdwgglnvsd1113,23.0,2,148.0
1114,Grzegorz,Kamiński,Podkarpackie,Bydgoszcz,ofxdgguabnoztoiljrjfkbekpcjsta1114,rgkcqqoypbrrn1114,42.0,4,406.0
1115,Edward,Grabowski,Opolskie,Kraków,aqbgxyzcmcfmczttunbeuzxfgumwll1115,mghdznbxcaraj1115,79.0,4,6335.0
1116,Iwona,Dudek,Małopolskie,Poznań,vypmdwbdjrptdvxpticwfzdjxqpzvm1116,nimaclrtubnsn1116,67.0,4,261.0
1117,Aleksander,Michalak,Lubuskie,Katowice,xbsuktxcsdglkhgkddhunsuwnbngwx1117,kboyavdxlkxdc1117,32.0,5,9674.0
1118,Urszula,Wojciechowski,Dolnośląskie,Poznań,tybwnuuoqgqbgwrebhxpphjwuelhoa1118,sborsvkeeispn1118,46.0,1,375.0
1119,Róża,Kaczmarek,Lubuskie,Kraków,tzpmulnnroafxffexojrocttlqwegk1119,crguhwyqnfdkq1119,35.0,3,308.0
1120,Jacek,Zając,Dolnośląskie,Bydgoszcz,giempxqszjlrqeoblrcuchpfycevew1120,xvxstwaxxwkan1120,76.0,5,6210.0
1121,Szymon,Szymański,Mazowieckie,Lublin,bewitajbtlgxpiufnbdifejjmmffbm1121,cwbxbajkrlmzf1121,58.0,2,6581.0
1122,Zofia,Dudek,Kujawsko-Pomorskie,Lublin,yyerjzuvcsvtrvnirchlotfcjjesaq1122,tukxpaigmxlmb1122,76.0,3,438.0
1123,Beata,Michalak,Opolskie,Katowice,brlzjkyvljcnkrpponvmsbnkzwkpca1123,rfxltyacpkhjj1123,53.0,4,87.0
1124,Katarzyna,Michalak,Kujawsko-Pomorskie,Poznań,qajwzawbteqaoomvlzpqbpayjuenju1124,xcirnayqtonpy1124,21.0,2,79.0
1125,Łukasz,Jabłoński,Kujawsko-Pomorskie,Lublin,ytqixshnegkxowievxhwxjkcqvjacq1125,isahmizpckomw1125,31.0,2,356.0
1126,Zofia,Kamiński,Podkarpackie,Łódź,jaicapfdamhuhgfkrlxdcenrochmsb1126,jqasgncgexout1126,56.0,5,8942.0
1127,Katarzyna,Kwiatkowski,Dolnośląskie,Poznań,fxwmdeedtmkhbdettctfsiwfahpefb1127,mjxxtwlnewtcm1127,79.0,5,255.0
1128,Celina,Dudek,Podkarpackie,Lublin,meucbnfwlaokuzumkqxfvqhtluqrxn1128,legecsrjgovcg1128,43.0,3,443.0
1129,Jacek,Dąbrowski,Podlaskie,Gdańsk,hkypklvpjdmdzcbrowldfpvolfqpfj1129,wrxrajojyjxcr1129,45.0,5,176.0
1130,Agnieszka,Grabowski,Kujawsko-Pomorskie,Szczecin,kgelfrtamfzbnayuvhdhjkivvpvmnf1130,lpwziytciutsu1130,33.0,2,361.0
1131,Danuta,Kowalski,Małopolskie,Łódź,qiuxltfayilockdyzatwdzngbwqoxi1131,qnwhoksdycwwb1131,43.0,1,427.0
1132,Zofia,Szymański,Małopolskie,Poznań,gimzyhtkqdvnuxlxteqeylpkuowwbo1132,tdfmlfdhmivqr1132,54.0,1,323.0
1133,Ewa,Wojciechowski,Podkarpackie,Wrocław,luewwiedvdtmkehigvhpgzuroldagk1133,ojluovlxiujlg1133,78.0,1,45.0
1134,Katarzyna,Grabowski,Opolskie,Szczecin,ceobojryamtqgwlkrgikcqhnvrnjjj1134,mtsnvdcufsobc1134,77.0,1,254.0
1135,Edward,Szymański,Lubuskie,Łódź,ldwvkvijdqeympghdkwdjchnnbesqz1135,biqckwtwtxkvd1135,65.0,5,391.0
1136,Wojciech,Nowakowski,Dolnośląskie,Lublin,gljghavjcmlyowkqbwmovzavauwvap1136,zflqniispldpa1136,56.0,1,490.0
1137,Norbert,Wójcik,Małopolskie,Warszawa,qdoutydqcrcrkoydqdkrxgpfftjilt1137,ycmwjlwryyutz1137,71.0,4,225.0
1138,Ewa,Zawadzki,Podlaskie,Poznań,nyvkxihhqbryackxvmxjnqfjokuwep1138,jmqoymgwltrzs1138,25.0,4,28.0
1139,Paweł,Dąbrowski,Podlaskie,Bydgoszcz,rzidwsgdjknsbsndrjxshseyewmraw1139,iycrixucuivjj1139,26.0,5,9009.0
1140,Beata,Dudek,Kujawsko-Pomorskie,Bydgoszcz,owqyglelwiduzlnbgreuexeweqixah1140,dffvpiepoxqfv1140,22.0,1,245.0
1141,Filip,Wiśniewski,Podlaskie,Lublin,pagufvvoyemhpwmexdvxslsoediaim1141,qrhudtdntzuez1141,22.0,2,456.0
1142,Dariusz,Grabowski,Dolnośląskie,Szczecin,uuksvobxyjjtuxkptqbxpdsmowxvsl1142,komhyyajlzwur1142,38.0,1,32.0
